title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Next Big Thing,"Stars,Hannah Duncan,Alexander Gold,Wesley Lloyd,,","Jon Brindle,","Jon Brindle,","Comedy,",,"June 18, 2017 (United Kingdom)","United Kingdom,","English,",,,"£10,000 (estimated)",,Color,,,,,,,
Begger Su,"Stars,Steve Wilcox,Carmen Silva,Karl Hughes,,","Doc Miaz,Phoenix-La,","Phoenix-La,Phoenix.A.R.,","Action,",,"August 19, 2017 (United Kingdom)","United Kingdom,","English,","Doc Miaz production,Kuen Tao production,Never Give Up Phoenix productions,",,"£100,000 (estimated)",,Color,,,,,,,
H20: Opening Day,"Stars,Ace Austin,Aiden Baal,Grant Berkland,,","Matt Tremont,",,"Sport,",,"July 7, 2018 (United States)","United States,","English,",,,,,Color,,,,,,,
You're Not Getting Out Alive,"Stars,Dawn Bower,Linda Swanson Brown,Kevin Cunningham,,","Kristine Hipps,","Kristine Hipps,","Comedy,Horror,Thriller,",,,"United States,","English,","PaperCat Films,",,,1h 20min,Color,,,,,,,
Masters,"Stars,Thida Penn,Ottavio Lobefaro,Gary Malec,,","Jason Lau,","Jason Lau,Ofu Obekpa,","Action,",,"January 20, 2013 (United States)","United States,","English,",,,"$15,000 (estimated)",,Color,,,3.7/10,582,,,
Lives and Deaths of the Poets,"Stars,Edward Robert Bach,Jonah Baker,Sharon Carpenter-Rose,,","Leland Steigs,","Leland Steigs,","Comedy,",,"December 5, 2011 (United States)","United States,","English,","One Of A Kind Company,",,,1h 33min,Color,,,7.0/10,9,,,
Kappiri Thuruthu,"Stars,Adil Ibrahim,Pearle Maaney,Lal,,","Saheer Ali,","Saheer Ali,","Drama,",,"December 9, 2016 (India)","India,","Malayalam,","20 20 Movie International,Cimofi Productions,",,,1h 56min,Color,,,5.8/10,26,1,,
Joe Bonamassa: Live from New York Beacon Theatre,,"Scot McFadyen,",,"Music,",Not Rated,"March 26, 2012 (United States)","United States,","English,","Banger Films,",,"$135,000 (estimated)",2h 5min,,"Dolby Digital,",16:9 HD,8.6/10,39,1,,
We Feel Fine,"Stars,Moses Alofokhai,Francois Byamana,Prue Cunningham,,","Adam Luxton,Jeremy Dumble,","Jeremy Dumble,Adam Luxton,","Drama,",,"July 24, 2012 (New Zealand)","New Zealand,","English,",,,"NZ$5,000 (estimated)",1h 33min,Color,,,7.6/10,11,,,
Slug Street Scrappers: Rise of Ryuken,"Stars,Micah Brock,Katelyn Brooke,Narayana Cabral,,","Micah Brock,","Micah Brock,","Action,Comedy,",Unrated,"July 8, 2012 (United States)","United States,","English,",,,"$3,500 (estimated)",49min,,,16:9 HD,7.9/10,74,4,,
Boochamma Boochodu,"Stars,Brahmanandam,Dhanraj,Vennela Kishore,,","Rewon Yadu,","Sai Krishna Biyyapu,","Comedy,Horror,",,"September 5, 2014 (India)",,"Telugu,","Hezen Entertainments,Sneha Cinema,",,,2h 5min,Color,,,4.1/10,30,,,
Atlético Madrid vs Liverpool Football Club,"Liverpool F.C.,Atletico Madrid,",,,"Sport,",,"August 3, 2017 (Germany)","Germany,",,,,,1h 40min,Color,,,,,,,
Mind Changers,"Stars,Tony Devon,Charmar Jeter,Robert Preston,,","Gil Osborne,","Miles Feren,","Drama,Thriller,",,2020 (United States),"United States,","English,","Mind Changers Films,",,"$1,000,000 (estimated)",,Color,,,,,,,
Shinda me wo shita Shônen,"Stars,Kôya Fukuda,Shigeaki Fukui,Wakana Gotô,,","Hayato Kanô,","Tomohiro Koizumi,","Comedy,",,"February 21, 2015 (Japan)","Japan,","Japanese,",,,,,Color,,,,,,,
Unruhezeiten,"Stars,Thieß Brammer,Hans Meiser,Moritz Peschke,,","Eike Weinreich,","Sergej Lubic,Eike Weinreich,","Drama,",,"October 31, 2019 (Germany)","Germany,","German,","Freude Film,Theater Oberhausen,",,,1h 25min,Color,,,,,,,
Gokudou no tsumatachi Neo,"Stars,Yoshihiko Hakamada,Natsuki Harada,Masayuki Imai,,","Hideyuki Katsuki,","Shôko Ieda,Shôji Yonemura,","Thriller,",,"June 8, 2013 (Japan)","Japan,","Japanese,","Toei Company,Toei Video Company,",,,1h 31min,Color,,,,,,,
Helten,"Stars,Tommy Myrbostad,Kristian Tjelle,Jim Roar Staven,,","Tommy Myrbostad,Daniel Jegthaug Tømta,","Tommy Myrbostad,Daniel Jegthaug Tømta,","Action,",,"October 1, 2011 (Norway)","Norway,","Norwegian,","Videomagi,",,"NOK 10,000 (estimated)",1h 15min,,"Stereo,",,7.5/10,15,,,
Crave,"Stars,Shannon Brown,Danielle Christine Miller,Katie Marie Bailey,,","Monaliza Viktoriya Stesina,","Monaliza Viktoriya Stesina,","Action,Drama,",,,"United States,","English,",,,"$230,000 (estimated)",1h 32min,Color,,,6.8/10,39,,,
Hotal,"Stars,Meera,Wiam Dahmani,Nasreen Jaan,,","Khalid Hasan Khan,","Khalid Hasan Khan,","Horror,Mystery,Thriller,",,"May 13, 2016 (Pakistan)","Pakistan,","Urdu,","KHK Film,Outfield Productions,",,,,Color,,2.35 : 1,5.6/10,9,1,,
Esik,,"Ayhan Salar,Erkan Tahhusoglu,","Ayhan Salar,Erkan Tahhusoglu,","Drama,",,"June 16, 2017 (Turkey)","Turkey,Germany,","Turkish,Arabic,","Salarfilm,Siyara Film,",$236,,1h 23min,,"D-Cinema 48kHz 5.1,",2.35 : 1,3.7/10,34,3,,
Muay jin din kong lok,"Pimnitchakun Bumrungkit,Nawapaiboon Wuthinanon,","Songyos Harnwiwattanakij,",,"Comedy,",,"February 27, 2014 (Thailand)","Thailand,","Thai,",,,,,Color,,,,,,,
Dua Kalimah,"Stars,Shaheizy Sam,Nora Danish,Yana Samsudin,,","Eyra Rahman,",,"Drama,Romance,",,"April 4, 2013 (Malaysia)","Malaysia,","Malay,","MIG Productions,",,,1h 40min,Color,,,8.0/10,8,1,,
Royal Love Story From The Grave,"Stars,Olga Bespalenko,M. K-E,Carmine Giangreco,,","Kevin Douglas Wright,","Kevin Douglas Wright,","Drama,Fantasy,Romance,Thriller,",,,"United States,","English,",,,,1h 3min,Color,,,,,,,
Kataomoi Spiral,"Ji-young Kang,Aimi Satsukawa,Takuya Terada,","Keinosuke Hara,",,"Romance,",,"July 2, 2016 (Japan)","Japan,","Japanese,","Toei Company,",,,,Color,,,,,,,
The Son of Mountain,"Xinjie Chen,Weidong Li,Bo Wang,","Zheng He,","Zheng He,","Drama,",,2018 (China),"China,","Chinese,",,,,1h 31min,Color,,,,,,,
Unknown Nation: Potion Wars,"Stars,Charlie Ann,Marc Azarin,Joshua Bey,,","Hakeem Hill,","Hakeem Hill,","Action,Sci-Fi,",,"June 29, 2017 (United States)","United States,","English,","Hakeem Dreams Productions,",,"$3,300 (estimated)",1h 1min,Color,,,,,,,
Hija única,"Stars,Juan Barberini,Pablo Chao,Stella Gallazzi,,","Santiago Palavecino,","Writers,Agustina Costa Varsi,David Jacobs,Fernando Manero,,","Drama,",,"November 10, 2016 (Argentina)","Argentina,","Spanish,",,"$3,208",,1h 52min,Color,,,5.3/10,75,1,,
Survival Tactics,"Stars,Will Jarrett,Bboy Jay,Morganics,,","Morganics,","Morganics,",,,"February 2, 2016 (Australia)",,"English,","Tactical Productions,",,"A$500,000 (estimated)",1h 30min,Color,,16:9 HD,,,,,
Preobrazhenie,"Stars,Mariya Boltneva,Irina Gorbacheva,Maria Guzeeva,,","Dmitriy Sergin,Tatyana Voronetskaya,","Aleksandr Astremskiy,Dmitriy Sergin,Tatyana Voronetskaya,","Drama,Fantasy,",,,"Russia,","Russian,",,,,1h 35min,Color,,,2.4/10,11,,,
Vampire Ticks from Outer Space,"Stars,Obediah Boon,Scarlett Carr,Norman Gale,,","Michael Butt,","Norman Gale,","Horror,",,"January 25, 2013 (United States)","United States,","English,","More-Onproductions,",,$700 (estimated),1h 6min,Color,,,4.6/10,27,2,1,
Slaughter Tales,"Stars,Joe Ankenbrand,Katrina Basilio,Joey Davalos,,","Johnny Dickie,","Johnny Dickie,","Action,Comedy,Horror,",Unrated,"May 19, 2012 (United States)","United States,","English,","Briarwood,",,"$5,000 (estimated)",1h 31min,Color,,,5.1/10,61,3,9,
The Jungle Book: Bird-Day Bash,"Stars,Emma Tate,Jimmy Hibbert,David Holt,,","Tapaas Chakravarti,",,"Animation,",,"July 29, 2014 (United States)","United States,","English,","Momentum,",,,1h 40min,Color,,,,,,,
